description,rating,director1,director2,director3,writer1,writer2,writer3,writer4,releasedate,streamdate,runtime,studio,cast1,cast2,cast3,cast4,cast5,cast6,title,year,critics_consensus,genre,tomatometer,tomatometer_review_count,audience_meter,audience_review_count,js_dump_index,avg_score,avg_score_top_critics,top_critics_review_count,avg_score_audience,audience_liked_count,audience_disliked_count,want_to_see_count,pageLink
"
                Small-town America is the key setting for this tale of four West Texas high-school pals who vowed to leave their tiny town after graduation and head for L.A. Keller (Breckin Meyer) is ready to walk, but his goals are formless. Wealthy Terrell Lee Lusk (Peter Facinelli) knows his parents (Patricia Wettig, Michael O'Neill) want him to work in their family oil business. Squirrel (Ethan Embry), who lives with his alcoholic father in a rundown trailer, should find escape easy, but he finds reasons to stay, as does John Hemphill (Eddie Mills), a young man more suited for life as a rancher. Leaving was something the quartet dreamed about since age 11, but the actual departure requires ripping up some roots. Will they do it? Director Tim McCanlies shot this film in 25 days at Fort Davis, Texas. Shown at the 1998 South by Southwest Film Festival (Austin, Texas).
            ","PG
                    ",Tim McCanlies,NA,NA,Tim McCanlies,NA,NA,NA,"May 1, 1998
                        ","Oct 13, 1998
                        ","
                            97 minutes
                        ","
                        Sony Pictures Entertainment
                    ","
                Breckin Meyer
            ","
                Peter Facinelli
            ","
                Eddie Mills
            ","
                Ethan Embry
            ","
                Ashley Johnson
            ","
                Patricia Wettig
            ","
                                Dancer, Texas Pop. 81
                            ",1998,No consensus yet.,"
                        
                        Comedy, 
                        
                        Drama
                        
                    ",80,15,72,1,134430,6.56,6.92,3,3.66,118,46,147,https://www.rottentomatoes.com/m/dancer_texas
"
                Paterson is a bus driver in the city of Paterson, New Jersey--they share the name. Every day, Paterson adheres to a simple routine: he drives his daily route, observing the city as it drifts across his windshield and overhearing fragments of conversation swirling around him; he writes poetry into a notebook; he walks his dog; he stops in a bar and drinks exactly one beer; he goes home to his wife, Laura. By contrast, Laura's world is ever changing. New dreams come to her almost daily. Paterson loves Laura and she loves him. He supports her newfound ambitions; she champions his gift for poetry. The film quietly observes the triumphs and defeats of daily life, along with the poetry evident in its smallest details.
            ","R (for some language)
                    ",Jim Jarmusch,NA,NA,Jim Jarmusch,NA,NA,NA,"Dec 28, 2016
                        ","Apr 4, 2017
                        ","
                            115 minutes
                        ","
                        K5 International
                    ","
                Adam Driver
            ","
                Golshifteh Farahani
            ","
                Barry Shabaka Henley
            ","
                Chasten Harmon
            ","
                William Jackson Harper
            ","
                Brian McCarthy
            ",Paterson,NA,Paterson adds another refreshingly unvarnished entry to Jim Jarmusch's filmography -- and another outstanding performance to Adam Driver's career credits.,"
                        
                        Comedy, 
                        
                        Drama
                        
                    ",96,252,72,16,141609,8.49,8.61,47,3.68,2388,936,11973,https://www.rottentomatoes.com/m/paterson
"
                Harry and Sally have known each other for years, and are very good friends, but they fear sex would ruin the friendship.
            ","R
                    ",Rob Reiner,NA,NA,Nora Ephron,NA,NA,NA,"Jul 12, 1989
                        ","Oct 13, 1998
                        ","
                            96 minutes
                        ","
                        Columbia Pictures
                    ","
                Billy Crystal
            ","
                Meg Ryan
            ","
                Carrie Fisher
            ","
                Bruno Kirby
            ","
                Steven Ford
            ","
                Lisa Jane Persky
            ","
                                When Harry Met Sally
                            ",1989,"Rob Reiner's touching, funny film set a new standard for romantic comedies, and he was ably abetted by the sharp interplay between Billy Crystal and Meg Ryan.","
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",90,71,89,395,135875,8.03,7.31,19,4.22,31202,4021,49471,https://www.rottentomatoes.com/m/when_harry_met_sally
"
                From acclaimed director Jacques Audiard (Rust and Bone, A Prophet), and based on the novel by Patrick deWitt, THE SISTERS BROTHERS is a reimagining of the cinematic Western as a dangerous, witty, and emotionally cathartic exploration of what it means to be a man. It is 1851, and Charlie and Eli Sisters (Joaquin Phoenix and John C. Reilly) are both brothers and assassins, boys grown to men in a savage and hostile world. They have blood on their hands: that of criminals, that of innocents...and they know no state of existence other than being gunmen. The older of the two, introspective Eli (Reilly) rides hard with his younger sibling yet dares to dream of a normal life. The younger of the two, hard-drinking Charlie (Phoenix) has taken charge with gusto as lead man on the duo's assignments. Each increasingly questions, and quibbles with, the other's methods. The Sisters brothers find themselves on a journey through the Northwest, bringing them to the mountains of Oregon, a dangerous brothel in the small town of Mayfield, and eventually, the Gold Rush land of California - a journey that will test the deadly family ties that bind. But, can it also be the path to rediscovering what remains of their humanity? THE SISTERS BROTHERS also stars Jake Gyllenhaal as learned scout John Morris and Riz Ahmed as fugitive chemist Hermann Kermit Warm.
            ","R (for violence including disturbing images, language, and some sexual content)
                    ",Jacques Audiard,NA,NA,Jacques Audiard,Thomas Bidegain,NA,NA,"Oct 19, 2018
                        ","Feb 5, 2019
                        ","
                            121 minutes
                        ","
                        Annapurna Pictures
                    ","
                John C. Reilly
            ","
                Joaquin Phoenix
            ","
                Jake Gyllenhaal
            ","
                Riz Ahmed
            ","
                Rutger Hauer
            ","
                Carol Kane
            ",The Sisters Brothers,NA,The Sisters Brothers rides familiar genre trails in occasionally unexpected ways - a satisfying journey further elevated by its well-matched leading men.,"
                        
                        Comedy, 
                        
                        Drama
                        
                    ",87,200,68,2,141837,7.37,7.34,40,3.5,793,377,3579,https://www.rottentomatoes.com/m/the_sisters_brothers
"
                On the heels of his award-winning debut, In the Company of Men (1997), writer-director Neil LaBute moves from the corporate boardroom to the bedroom but continues to explore male-female relationships in this modern morality tale, a dark comedic commentary on social interactions and sexual politics among upscale urbanites. Six characters are introduced: After womanizer Cary (Jason Patric) is seen rehearsing make-out lines into a tape recorder, the scene shifts to a montage of marrieds as several couples couple between the sheets. Terri (Catherine Keener) is living with a theater instructor Jerry (Ben Stiller), but she's tired of listening to his monologues in the middle of lovemaking. Also plagued by marital-type problems are self-denigrating Mary (Amy Brenneman) and impotent Barry (Aaron Eckhart). Jerry's desire for an extramarital affair with Mary impacts on the lives of the others. Soon Terri takes an interest in an attractive art gallery employee, childlike Cheri (Nastassja Kinski). Betrayals and deceits ensue.
            ","R (for graphic sexual dialogue, strong sexuality and language)
                    ",Neil LaBute,NA,NA,Neil LaBute,NA,NA,NA,"Aug 19, 1998
                        ","May 25, 1999
                        ","
                            91 minutes
                        ","
                        Gramercy
                    ","
                Amy Brenneman
            ","
                Aaron Eckhart
            ","
                Catherine Keener
            ","
                Nastassja Kinski
            ","
                Jason Patric
            ","
                Ben Stiller
            ","
                                Your Friends & Neighbors
                            ",1998,"Though it may strike some viewers as cold and unpleasant, Neil LaBute's Your Friends & Neighbors is an incisive critique of sexual politics wrapped up in a scathing black comedy.","
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama
                        
                    ",77,57,64,5,133548,7.02,6.4,21,3.47,376,210,932,https://www.rottentomatoes.com/m/your_friends_and_neighbors
"
                Federico Fellini's warmly nostalgic memory piece examines daily life in the Italian village of Rimini during the reign of Mussolini, and won the 1974 Academy Award as Best Foreign Film. The film's greatest asset is its ability to be sweet without being cloying, due in great part to Danilo Donati's surrealistic art direction and to the frequently bawdy injections of sex and politics by screenwriters Fellini and Tonino Guerra. Fellini clearly has deep affection for the people of this seaside village, warts and all, and communicates it through episodic visual anecdotes which are seen as if through the mists of a favorite dream, playfully scored by Nino Rota and lovingly photographed by Giuseppe Rotunno. ~ Robert Firsching, Rovi
            ","R
                    ",Federico Fellini,NA,NA,Tonino Guerra,Federico Fellini,NA,NA,"Sep 19, 1974
                        ","Apr 3, 1998
                        ","
                            125 minutes
                        ","
                        Janus Films
                    ","
                Magali Nol
            ","
                Bruno Zanin
            ","
                Pupella Maggio
            ","
                Armando Brancia
            ","
                Giuseppe Ianigro
            ","
                Nando Orfei
            ","
                                Amarcord
                            ",1974,"Ribald, sweet, and sentimental, Amarcord is a larger-than-life journey through a seaside village and its colorful citizens.","
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama
                        
                    ",89,45,90,18,134388,8.24,8.4,13,4.32,3441,362,2404,https://www.rottentomatoes.com/m/amarcord
"
                Two men head to China to make money selling Saint Bernard Dogs in this oddball comedy film. One of the pair has recently learned he has A.L.S. and wants to seize the day, the other sees a potential business opportunity and a partner with the funds to make it happen. Together they head off on a clueless assignment where this unlikely pairing do anything but thrive.
            ","NR
                    ",Mads Brgger,NA,NA,Lrke Sanderhoff,NA,NA,NA,"Feb 1, 2019
                        ","Feb 5, 2019
                        ","
                            98 minutes
                        ","
                        Uncork'd Entertainment
                    ","
                Frederik Cilius Jrgensen
            ","
                Rasmus Bruun
            ","
                Flemming Srensen
            ","
                Mohamed Ali Osman
            ","
                Vibeke Manniche
            ",NA,St. Bernard Syndicate,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Comedy
                        
                    ",NA,NA,NA,NA,135012,7.33,0,2,",""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":34,""ratingsStartDate"":""2019-01-31T21:00:00Z""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":true,""isReleased"":true,""releaseDate"":""Feb 1, 2019"",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":false,""isPrerelease"":false,""initialCriticProgress"":0,""initialAudienceProgress"":0,""counts"":{""allCritics"":5,""topCritics"":2,""allAudience"":0,""verifiedAudience"":0},""critics"":{""avgScore"":7.33,""freshCount"":4,""numberOfReviews"":5,""rottenCount"":1,""score"":80,""tomatom",""":{},""audienceVerified"":{}};
root.RottenTomatoes.context.wantToSeeData = {""wantToSeeCount"":34,""ratingsStartDate"":""2019-01-31T21:00:00Z""};
root.RottenTomatoes.context.scoreBoardViewModel = {""hasMovieData"":true,""isReleased"":true,""releaseDate"":""Feb 1, 2019"",""showtimesLink"":""\u002Fshowtimes"",""isVerified"":false,""canVerifyRatings"":false,""isPrerelease"":false,""initialCriticProgress"":0,""initialAudienceProgress"":0,""counts"":{""allCritics"":5,""topCritics"":2,""allAudience"":0,""verifiedAudience"":0},""critics"":{""avgScore"":7.33,""freshCount"":4,""numberOfReviews"":5,""rottenCount"":1,""score"":80,""tomatome",,34,https://www.rottentomatoes.com/m/st_bernard_syndicate
"
                The top-billed stars in the extravagant RKO musical Flying Down to Rio are Dolores Del Rio and Gene Raymond. Forget all that: this is the movie that first teamed Fred Astaire and Ginger Rogers. We're supposed to care about the romantic triangle between aviator/bandleader Raymond, Brazilian heiress Del Rio and her wealthy fiance Raul Roulien, but the moment Fred and Ginger dance to a minute's worth of ""The Carioca"", the film is theirs forever. Other musical highlights include Rogers' opening piece ""Music Makes Me"" and tenor Roulien's lush rendition of ""Orchids in the Moonlight"". Then there's the title number. The plot has it that Del Rio' uncle has been prohibited from having a floor show at his lavish hotel because of a Rio city ordinance. Astaire and Raymond save the day by staging the climactic ""Flying Down to Rio"" number thousands of feet in the air, with hundreds of chorus girls shimmying and swaying while strapped to the wings of a fleet of airplanes. It is one of the most outrageously brilliant numbers in movie musical history, and one that never fails to incite a big round of applause from the audience--even audiences of the 1990s. Together with King Kong, Flying Down to Rio saved the fledgling RKO Radio studios from bankruptcy in 1933. The film was a smash everywhere it played, encouraging the studio to concoct future teamings of those two stalwart supporting players Fred Astaire and Ginger Rogers.
            ","NR
                    ",Thornton Freeland,NA,NA,Erwin S. Gelsey,Cyril Hume,H.W. Hanemann,NA,"Dec 22, 1933
                        ","Oct 24, 2006
                        ","
                            88 minutes
                        ","
                        WARNER BROTHERS PICTURES
                    ","
                Fred Astaire
            ","
                Ginger Rogers
            ","
                Dolores Del Rio
            ","
                Gene Raymond
            ","
                Raul Roulien
            ","
                Blanche Frederici
            ","
                                Flying Down to Rio
                            ",1933,No consensus yet.,"
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Musical & Performing Arts
                        
                    ",86,7,49,1,134478,7.5,0,0,3.38,115,117,144,https://www.rottentomatoes.com/m/flying_down_to_rio
"
                Set in a missile factory, the film focuses on Stanley Windrush, an upper-class graduate who innocently accepts a job at his uncle Bettram Purcel's factory. Unbeknownst to Stanley, his uncle has an agenda where he plans for his nephew to become the catalyst of a labour dispute, which his uncle hopes to profit from. Unfortunately for Bettram his plan backfires when his socialist employee Mr. Kite takes advantage of the opportunity for his own gain.
            ","NR
                    ",John Boulting,NA,NA,Alan Hackney,Frank Harvey,John Boulting,NA,"Apr 25, 1960
                        ","Jan 21, 2003
                        ","
                            101 minutes
                        ","
                        Columbia Pictures
                    ","
                Ian Carmichael
            ","
                Terry-Thomas
            ","
                Peter Sellers
            ","
                Richard Attenborough
            ","
                Dennis Price
            ","
                Margaret Rutherford
            ",I'm All Right Jack,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Comedy
                        
                    ",88,8,76,1,132043,8,0,0,3.83,153,47,225,https://www.rottentomatoes.com/m/im_all_right_jack
"
                The Meaning of Life is without a doubt the most tasteless of the Monty Python feature films; it also happens to be one of the funniest. Life's questions are ""answered"" in a series of outrageous vignettes, beginning with a pre-credits sequence at a staid London insurance company which transforms before our eyes into a pirate ship. One of our favorite bits involve the National Health doctors who try to claim a healthy liver from a still-living donor, pointing out that there's nothing in his contract preventing this. And of course, there's the scene with the world's most voracious glutton, who brings the art of vomiting to new heights before his spectacular demise. Be warned: though hilarious, this may be the grossest bit of comedy filmmaking ever conceived (there aren't enough words in the world to describe it in detail!). Loyal Pythonites Graham Chapman, John Cleese, Terry Gilliam, Eric Idle, Terry Jones and Michael Palin star in The Meaning of Life and share writing responsibilities, while Jones is in the director's chair this time out. ~ Hal Erickson, Rovi
            ","R
                    ",Terry Jones,Terry Gilliam,NA,Terry Jones,Terry Gilliam,Eric Idle,John Cleese,"Mar 31, 1983
                        ","Sep 2, 2003
                        ","
                            109 minutes
                        ","
                        Universal Pictures
                    ","
                Graham Chapman
            ","
                John Cleese
            ","
                Terry Gilliam
            ","
                Eric Idle
            ","
                Terry Jones
            ","
                Michael Palin
            ","
                                Monty Python's The Meaning of Life
                            ",1983,"Monty Python's the Meaning of Life is rude, ribald, and unafraid to take comedic risks -- which is to say it should more than satisfy fans of the titular troupe.","
                        
                        Comedy, 
                        
                        Musical & Performing Arts, 
                        
                        Science Fiction & Fantasy
                        
                    ",86,35,83,202,134132,7.32,6.25,3,4,12787,2565,35741,https://www.rottentomatoes.com/m/monty_pythons_the_meaning_of_life
"
                A biting, penetrating and often humorous take on contemporary life in suburban America, Lester Burnham becomes intrigued by a young girl named Angela, and this fascination sparks him to make some major changes in his life. He relishes these changes, much to the exasperation of his wife Carolyn.
            ","R (for strong sexuality, language, violence and drug content)
                    ",Sam Mendes,NA,NA,Alan Ball,NA,NA,NA,"Oct 1, 1999
                        ","Jan 2, 2002
                        ","
                            122 minutes
                        ","
                        Dreamworks
                    ","
                Kevin Spacey
            ","
                Annette Bening
            ","
                Thora Birch
            ","
                Wes Bentley
            ","
                Mena Suvari
            ","
                Peter Gallagher
            ",American Beauty,NA,"Flawlessly cast and brimming with dark, acid wit, American Beauty is a smart, provocative high point of late '90s mainstream Hollywood film.","
                        
                        Comedy, 
                        
                        Drama
                        
                    ",87,188,93,660,134927,8.17,7.9,48,4.38,96814,7321,64505,https://www.rottentomatoes.com/m/american_beauty
"
                Emmy Award Winning Comedian John Mulaney aims to recapture the magic of that bygone television era when children sang songs about their feelings with celebrity guests on funky outdoor sets. The result: John Mulaney & The Sack Lunch Bunch.
            ","NR
                    ",Rhys Thomas,NA,NA,John Mulaney,Marika Sawyer,NA,NA,"Dec 24, 2019
                        ","
                            70 minutes
                        ",NA,"

                            70 minutes
                        
","
                John Mulaney
            ","
                David Byrne
            ","
                Andr De Shields
            ","
                Natasha Lyonne
            ","
                Annaleigh Ashford
            ","
                Shereen Pimentel
            ","
                                John Mulaney & The Sack Lunch Bunch
                            ",2019,"With spectacular musical numbers, a smartly silly sensibility, and just the right amount of existential dread, John Mulaney & The Sack Lunch Bunch is a joyous reminder that kindness and comedy can in fact go hand in hand.","
                        
                        Comedy, 
                        
                        Kids & Family, 
                        
                        Television
                        
                    ",96,26,78,100,136088,8.65,9.2,12,3.96,78,22,28,https://www.rottentomatoes.com/m/john_mulaney_and_the_sack_lunch_bunch
"
                A spiraling descent into fear which begins on a quietly ominous note as family man Michel sets out for his summer home in the countryside with his wife Claire and their three screaming infant daughters. A blistering heat wave and the increasingly cranky children force the family to make a pit stop. In the rest area, Michel bumps into Harry, an old school classmate he doesn't remember, but who seems to remember Michel fondly. Harry, so impressed with Michel when they were younger, even recites from memory a poem Michel wrote as a teenager. Soon, Harry and his voluptuous fiancee, Plum, are joining Michel's family on their vacation. Harry seems to be just what the family needs--his carefree spirit and charm light up Michel's mundane little holiday, allowing him to let go. Yet the friendlier Harry gets and the more generosity and advice he bestows on Michel, the mysteriously menacing his effects becomes.
            ","R (for language, some violence and a scene of nudity)
                    ",Dominik Moll,NA,NA,Dominik Moll,Gilles Marchand,NA,NA,"May 4, 2001
                        ","Oct 26, 2001
                        ","
                            117 minutes
                        ","
                        Miramax Films
                    ","
                Laurent Lucas
            ","
                Sergi Lpez
            ","
                Mathilde Seigner
            ","
                Sophie Guillemin
            ","
                Liliane Rovre
            ","
                Dominique Rozan
            ","
                                With a Friend like Harry...
                            ",2001,A darkly funny thriller that's reminiscent of Hitchcock.,"
                        
                        Art House & International, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Mystery & Suspense
                        
                    ",96,92,79,4,133583,7.51,7.88,27,3.81,456,120,690,https://www.rottentomatoes.com/m/with_a_friend_like_harry
"
                PAY 2 PLAY follows filmmaker John Ennis' quest to find a way out from under the Pay 2 Play System, where Politicians reward their donors with even larger sums from the public treasury -- through contracts, tax cuts, and deregulation. Along the way, he journeys through high drama on the Ohio campaign trail, uncovers the secret history of the game Monopoly, and explores the underworld of L.A. street art on a humorous odyssey that reveals how much of a difference one person can make. PAY 2 PLAY: Democracy's High Stakes is the layman's guidebook to taking back our democracy. (C) Official Site
            ","NR
                    ",John Ennis,NA,NA,John Ennis,NA,NA,NA,"Sep 5, 2014
                        ","Dec 1, 2014
                        ","
                            87 minutes
                        ","
                        Shoot First Inc
                    ","
                Robert Reich
            ","
                Noam Chomsky
            ","
                Jack Abramoff
            ","
                John Nicols
            ","
                Lawrence Lessig
            ","
                Jerry Springer
            ",Pay 2 Play: Democracy's High Stakes,NA,No consensus yet.,"
                        
                        Comedy, 
                        
                        Documentary, 
                        
                        Special Interest
                        
                    ",80,5,94,171,135948,6.94,6.25,2,4.41,16,1,99,https://www.rottentomatoes.com/m/pay_2_play_democracys_high_stakes
"
                As the film goes back and forth in time to show how relationships forged in the past resonate in the present, James will play the role of Young Donna. Filling the roles of Young Rosie and Young Tanya are Alexa Davies (A Brilliant Young Mind) and Jessica Keenan Wynn (Broadway's Beautiful). Young Sam will be played by Jeremy Irvine (War Horse), while Young Bill is Josh Dylan (Allied) and Young Harry is Hugh Skinner (Kill Your Friends).
            ","PG-13 (for some suggestive material)
                    ",Ol Parker,NA,NA,Ol Parker,NA,NA,NA,"Jul 20, 2018
                        ","Oct 9, 2018
                        ","
                            114 minutes
                        ","
                        Universal Pictures
                    ","
                Meryl Streep
            ","
                Pierce Brosnan
            ","
                Colin Firth
            ","
                Stellan Skarsgard
            ","
                Julie Walters
            ","
                Dominic Cooper
            ",Mamma Mia! Here We Go Again,NA,"Mamma Mia! Here We Go Again doubles down on just about everything fans loved about the original -- and my my, how can fans resist it?","
                        
                        Comedy, 
                        
                        Musical & Performing Arts
                        
                    ",80,268,66,5,139948,6.31,5.93,47,3.6,2114,1089,3920,https://www.rottentomatoes.com/m/mamma_mia_here_we_go_again
"
                On the surface, Leslie Vernon seems like your average small town, nice guy. He has goals, ambition and aspirations to follow in the footsteps of his long-time hero Freddy Krueger, Michael Myers and Jason Vorhees, and be the world's next great psycho-slasher. A true self-promoter, Leslie gives documentary filmmaker Taylor Gentry and her crew exclusive access to his life as he plans and executes his next great reign of terror over the sleepy town of Glen Echo, all the while deconstructing the constructions and archetypes of the horror genre for them.
            ","R (for horror violence, language, some sexual content and brief drug use)
                    ",Scott Glosserman,NA,NA,Scott Glosserman,David J. Stieve,NA,NA,"Oct 13, 2006
                        ","Jul 6, 2004
                        ","
                            91 minutes
                        ","
                        Anchor Bay
                    ","
                Nathan Baesel
            ","
                Angela Goethals
            ","
                Robert Englund
            ","
                Scott Wilson
            ","
                Zelda Rubinstein
            ","
                Bridgett Newton
            ",Behind the Mask: The Rise of Leslie Vernon,NA,"A smart mockumentary that presents a gory, funny, and obviously affectionate skewering of the slasher genre.","
                        
                        Comedy, 
                        
                        Horror, 
                        
                        Kids & Family, 
                        
                        Mystery & Suspense
                        
                    ",76,42,75,15,141172,6.98,6.37,13,3.73,2476,845,2943,https://www.rottentomatoes.com/m/behind_the_mask_the_rise_of_leslie_vernon
"
                A mysterious criminal mastermind has stolen one of the pyramids in Egypt, sparking a fit of jealous envy in evil genius Gru (Steve Carell), who hasn't managed to make headlines since he and his minions swiped the Times Square JumboTron years back. Ever since Gru was a little boy, he dreamed of going to the moon. Now, if Gru can just build a rocket and get his hands on a powerful shrink-ray, he can cement his reputation as the greatest thief who ever lived by stealing the Earth's satellite right out of the sky. But immediately after Gru heists the shrink-ray, the cunning super-nerd Vector (Jason Segel) swoops in and snatches it right out of his hands. Now, in order to claim the moon, Gru must first reacquire the weapon from Vector. Armed with the knowledge that his nemesis has a mean sweet tooth, Gru adopts cookie-selling orphans Margo (Miranda Cosgrove), Agnes (Elsie Fisher), and Edith (Dana Gaier) and commissions a new line of cookie robots from the evil Dr. Nefario (Russell Brand), his personal weapons specialist. But as Gru and his diminutive yellow minions prepare to carry out the biggest heist in history, something strange happens. Gru discovers that the three little girls who have come into his life are much more than simple pawns. They actually seem to care about Gru, and it turns out the scheming evildoer makes a pretty good father. When Gru realizes that his upcoming moon mission clashes with a ballet performance by the girls, he must decide what's more important -- being a present parent or cementing his nefarious reputation once and for all. ~ Jason Buchanan, Rovi
            ","PG (for rude humor and mild action)
                    ",Pierre Coffin,Chris Renaud,NA,Ken Daurio,Cinco Paul,NA,NA,"Jul 9, 2010
                        ","Dec 14, 2010
                        ","
                            95 minutes
                        ","
                        Universal Pictures
                    ","
                Steve Carell
            ","
                Jason Segel
            ","
                Russell Brand
            ","
                Julie Andrews
            ","
                Will Arnett
            ","
                Kristen Wiig
            ","
                                Despicable Me
                            ",2010,"Borrowing heavily (and intelligently) from Pixar and Looney Tunes, Despicable Me is a surprisingly thoughtful, family-friendly treat with a few surprises of its own.","
                        
                        Animation, 
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",81,199,82,267,141451,6.78,7.04,42,4.02,63902,13578,92753,https://www.rottentomatoes.com/m/1214097-despicable_me
"
                On vacation in Los Angeles, Walter, the world's biggest Muppet fan, and his friends Gary (Jason Segel) and Mary (Amy Adams) from Smalltown, USA, discover the nefarious plan of oilman Tex Richman (Chris Cooper) to raze the Muppet Theater and drill for the oil recently discovered beneath the Muppets' former stomping grounds. To stage The Greatest Muppet Telethon Ever and raise the $10 million needed to save the theater, Walter, Mary and Gary help Kermit reunite the Muppets, who have all gone their separate ways: Fozzie now performs with a Reno casino tribute band called the Moopets, Miss Piggy is a plus-size fashion editor at Vogue Paris, Animal is in a Santa Barbara clinic for anger management, and Gonzo is a high-powered plumbing magnate. -- (C) Walt Disney
            ","PG (for some mild rude humor)
                    ",James Bobin,NA,NA,Jason Segel,Nicholas Stoller,NA,NA,"Nov 23, 2011
                        ","Mar 20, 2012
                        ","
                            102 minutes
                        ","
                        Walt Disney Pictures
                    ","
                Jason Segel
            ","
                Amy Adams
            ","
                Chris Cooper
            ","
                Steve Whitmire
            ","
                Eric Jacobson
            ","
                Dave Goelz
            ","
                                The Muppets
                            ",2011,"Clever, charming, and heartfelt, The Muppets is a welcome big screen return for Jim Henson's lovable creations that will both win new fans and delight longtime devotees.","
                        
                        Comedy, 
                        
                        Kids & Family
                        
                    ",95,227,80,89,141483,7.93,7.51,51,3.99,32283,7993,38064,https://www.rottentomatoes.com/m/the_muppets
"
                This is a loosely structured biopic about 19th-century bare-knuckle boxing champion James J. Corbett.
            ","NR
                    ",Raoul Walsh,NA,NA,Horace McCoy,Vincent Lawrence,NA,NA,"Jan 1, 1942
                        ","Mar 27, 2007
                        ","
                            104 minutes
                        ","
                        Warner Bros.
                    ","
                Errol Flynn
            ","
                Alexis Smith
            ","
                Jack Carson
            ","
                John Loder
            ","
                Alan Hale
            ","
                William Frawley
            ","
                                Gentleman Jim
                            ",1942,No consensus yet.,"
                        
                        Classics, 
                        
                        Comedy, 
                        
                        Drama, 
                        
                        Romance
                        
                    ",100,9,86,567,136919,7.56,0,0,4.07,113,18,95,https://www.rottentomatoes.com/m/gentleman_jim
"
                Harpreet Singh Bedi has just graduated, and his marks are, well, let's say a little embarrassing. But marks never stopped him from dreaming of an exciting and adventurous career, and they never will. He takes a deep, positive breath and dives into the world of sales, rumored to be an ultra cool career for all smart people blocked from entering medical, engineering or business schools by brainless entrance exams. It's everything he dreamt of, with its smooth dressing, smoother talking men and women who can sell ice to an Eskimo, dreams to an insomniac, and a lifetime mobile connection to a dying man. But soon, his idea of success begins clashing with the strange ways of these 'professionals' and 'bosses' he looked up to.
            ","PG
                    ",Shimit Amin,NA,NA,Jaideep Sahni,NA,NA,NA,"Dec 11, 2009
                        ","Jan 19, 2010
                        ","
                            156 minutes
                        ","
                        Yash Raj Films
                    ","
                Ranbir Kapoor
            ","
                Shazahn Padamsee
            ","
                Sharon Prabhakar
            ","
                Gauhar Khan
            ","
                Prem Chopra
            ","
                Mukesh Bhatt
            ",Rocket Singh - Salesman of the Year,NA,No consensus yet.,"
                        
                        Art House & International, 
                        
                        Comedy
                        
                    ",88,8,67,1,135896,6.45,7,1,3.52,328,163,267,https://www.rottentomatoes.com/m/rocket_singh_salesman_of_the_year
"
                From director Jim Abrahams, one of the minds behind the Airplane! and Naked Gun films, comes another parody. This time around, Abrahams has his sights set on the action-adventure genre, specifically Top Gun. Charlie Sheen stars as Topper Harley, a maverick air force pilot who constantly lives in the shadow of his father's legacy. Unable to handle the pressure, Harley has left the Air Force to live among a tribe of Native Americans. But when the United States seeks to destroy some Iraqi nuclear facilities, there's only one man for the job. After being coaxed back into service, Harley soon realizes that in addition to Saddam Hussein, he'll have to contend with a rival pilot, played by Cary Elwes, and a devious aerospace executive. Among the many films lampooned are Dances With Wolves, 9 1/2 Weeks, The Fabulous Baker Boys, and Gone With the Wind. ~ Matthew Tobey, Rovi
            ","PG-13
                    ",Jim Abrahams,NA,NA,Jim Abrahams,Pat Proft,NA,NA,"Jul 31, 1991
                        ","Aug 6, 2002
                        ","
                            83 minutes
                        ","
                        Twentieth Century Fox Home Entertainment
                    ","
                Charlie Sheen
            ","
                Cary Elwes
            ","
                Valeria Golino
            ","
                Lloyd Bridges
            ","
                Kevin Dunn
            ","
                Jon Cryer
            ","
                                Hot Shots!
                            ",1991,"Hot Shots! hits most of its parodic targets with aplomb, excelling as a daffy good time thanks to inspired gags and Charlie Sheen's crack comedic timing.","
                        
                        Comedy
                        
                    ",83,24,65,157,133405,6.51,8,2,3.57,5563,2987,8715,https://www.rottentomatoes.com/m/1036179-hot_shots
